Auction ID,Product,Delivery Start,Delivery End,Clearing Price
1122,DCL,2025-04-06T14:00:00,2025-04-06T18:00:00,3.08
1122,DCL,2025-04-06T18:00:00,2025-04-06T22:00:00,4.89
1124,DCH,2025-04-06T22:00:00,2025-04-07T02:00:00,4
1124,DCH,2025-04-07T02:00:00,2025-04-07T06:00:00,2.81
1124,DCH,2025-04-07T06:00:00,2025-04-07T10:00:00,1.58
1124,DCH,2025-04-07T10:00:00,2025-04-07T14:00:00,5.07
1124,DCH,2025-04-07T14:00:00,2025-04-07T18:00:00,5.54
1124,DCH,2025-04-07T18:00:00,2025-04-07T22:00:00,1.52
1124,DCL,2025-04-06T22:00:00,2025-04-07T02:00:00,2.25
1124,DCL,2025-04-07T02:00:00,2025-04-07T06:00:00,4.01
1124,DCL,2025-04-07T06:00:00,2025-04-07T10:00:00,5.95
1124,DCL,2025-04-07T10:00:00,2025-04-07T14:00:00,3.44
1124,DCL,2025-04-07T14:00:00,2025-04-07T18:00:00,6.69
1124,DCL,2025-04-07T18:00:00,2025-04-07T22:00:00,5.23
1126,DCH,2025-04-07T22:00:00,2025-04-08T02:00:00,2.4
1126,DCH,2025-04-08T02:00:00,2025-04-08T06:00:00,1.96
1126,DCH,2025-04-08T06:00:00,2025-04-08T10:00:00,1.36
1126,DCH,2025-04-08T10:00:00,2025-04-08T14:00:00,3.72
1126,DCH,2025-04-08T14:00:00,2025-04-08T18:00:00,2.95
1126,DCH,2025-04-08T18:00:00,2025-04-08T22:00:00,0.56
1126,DCL,2025-04-07T22:00:00,2025-04-08T02:00:00,2.25
1126,DCL,2025-04-08T02:00:00,2025-04-08T06:00:00,6
1126,DCL,2025-04-08T06:00:00,2025-04-08T10:00:00,5.16
1126,DCL,2025-04-08T10:00:00,2025-04-08T14:00:00,2.94
1126,DCL,2025-04-08T14:00:00,2025-04-08T18:00:00,6.02
1126,DCL,2025-04-08T18:00:00,2025-04-08T22:00:00,5
1128,DCH,2025-04-08T22:00:00,2025-04-09T02:00:00,1.7
1128,DCH,2025-04-09T02:00:00,2025-04-09T06:00:00,0.94
1128,DCH,2025-04-09T06:00:00,2025-04-09T10:00:00,1.15
1128,DCH,2025-04-09T10:00:00,2025-04-09T14:00:00,1.63
1128,DCH,2025-04-09T14:00:00,2025-04-09T18:00:00,3.47
1128,DCH,2025-04-09T18:00:00,2025-04-09T22:00:00,0.73
1128,DCL,2025-04-08T22:00:00,2025-04-09T02:00:00,2.67
1128,DCL,2025-04-09T02:00:00,2025-04-09T06:00:00,3.48
1128,DCL,2025-04-09T06:00:00,2025-04-09T10:00:00,4.41
1128,DCL,2025-04-09T10:00:00,2025-04-09T14:00:00,5.69
1128,DCL,2025-04-09T14:00:00,2025-04-09T18:00:00,4.31
1128,DCL,2025-04-09T18:00:00,2025-04-09T22:00:00,4.89
1130,DCH,2025-04-09T22:00:00,2025-04-10T02:00:00,2.23
1130,DCH,2025-04-10T02:00:00,2025-04-10T06:00:00,2.01
1130,DCH,2025-04-10T06:00:00,2025-04-10T10:00:00,1.56
1130,DCH,2025-04-10T10:00:00,2025-04-10T14:00:00,6.34
1130,DCH,2025-04-10T14:00:00,2025-04-10T18:00:00,4.7
1130,DCH,2025-04-10T18:00:00,2025-04-10T22:00:00,0.54
1130,DCL,2025-04-09T22:00:00,2025-04-10T02:00:00,1.83
1130,DCL,2025-04-10T02:00:00,2025-04-10T06:00:00,2.27
1130,DCL,2025-04-10T06:00:00,2025-04-10T10:00:00,4.98
1130,DCL,2025-04-10T10:00:00,2025-04-10T14:00:00,4.69
1130,DCL,2025-04-10T14:00:00,2025-04-10T18:00:00,4.5
1130,DCL,2025-04-10T18:00:00,2025-04-10T22:00:00,6.69
1132,DCH,2025-04-10T22:00:00,2025-04-11T02:00:00,1.54
1132,DCH,2025-04-11T02:00:00,2025-04-11T06:00:00,1.74
1132,DCH,2025-04-11T06:00:00,2025-04-11T10:00:00,0.5
1132,DCH,2025-04-11T10:00:00,2025-04-11T14:00:00,4.57
1132,DCH,2025-04-11T14:00:00,2025-04-11T18:00:00,3.67
1132,DCH,2025-04-11T18:00:00,2025-04-11T22:00:00,1.03
1132,DCL,2025-04-10T22:00:00,2025-04-11T02:00:00,2.72
1132,DCL,2025-04-11T02:00:00,2025-04-11T06:00:00,2.56
1132,DCL,2025-04-11T06:00:00,2025-04-11T10:00:00,6.38
1132,DCL,2025-04-11T10:00:00,2025-04-11T14:00:00,4
1132,DCL,2025-04-11T14:00:00,2025-04-11T18:00:00,6.42
1132,DCL,2025-04-11T18:00:00,2025-04-11T22:00:00,4.89
1134,DCH,2025-04-11T22:00:00,2025-04-12T02:00:00,1.12
1134,DCH,2025-04-12T02:00:00,2025-04-12T06:00:00,2.45
1134,DCH,2025-04-12T06:00:00,2025-04-12T10:00:00,1.52
1134,DCH,2025-04-12T10:00:00,2025-04-12T14:00:00,5.95
1134,DCH,2025-04-12T14:00:00,2025-04-12T18:00:00,5.69
1134,DCH,2025-04-12T18:00:00,2025-04-12T22:00:00,1.13
1134,DCL,2025-04-11T22:00:00,2025-04-12T02:00:00,2.76
1134,DCL,2025-04-12T02:00:00,2025-04-12T06:00:00,1.49
1134,DCL,2025-04-12T06:00:00,2025-04-12T10:00:00,3.2
1134,DCL,2025-04-12T10:00:00,2025-04-12T14:00:00,3.91
1134,DCL,2025-04-12T14:00:00,2025-04-12T18:00:00,7.41
1134,DCL,2025-04-12T18:00:00,2025-04-12T22:00:00,4.67
1136,DCH,2025-04-12T22:00:00,2025-04-13T02:00:00,1.49
1136,DCH,2025-04-13T02:00:00,2025-04-13T06:00:00,4.2
1136,DCH,2025-04-13T06:00:00,2025-04-13T10:00:00,1.33
1136,DCH,2025-04-13T10:00:00,2025-04-13T14:00:00,2.13
1136,DCH,2025-04-13T14:00:00,2025-04-13T18:00:00,1.95
1136,DCH,2025-04-13T18:00:00,2025-04-13T22:00:00,2.45
1136,DCL,2025-04-12T22:00:00,2025-04-13T02:00:00,2.94
1136,DCL,2025-04-13T02:00:00,2025-04-13T06:00:00,2.11
1136,DCL,2025-04-13T06:00:00,2025-04-13T10:00:00,6.69
1136,DCL,2025-04-13T10:00:00,2025-04-13T14:00:00,2.62
1136,DCL,2025-04-13T14:00:00,2025-04-13T18:00:00,8.69
1136,DCL,2025-04-13T18:00:00,2025-04-13T22:00:00,4.89
1138,DCH,2025-04-13T22:00:00,2025-04-14T02:00:00,1.23
1138,DCH,2025-04-14T02:00:00,2025-04-14T06:00:00,3.49
1138,DCH,2025-04-14T06:00:00,2025-04-14T10:00:00,3.3
1138,DCH,2025-04-14T10:00:00,2025-04-14T14:00:00,4
1138,DCH,2025-04-14T14:00:00,2025-04-14T18:00:00,3.25
1138,DCH,2025-04-14T18:00:00,2025-04-14T22:00:00,0.5
1138,DCL,2025-04-13T22:00:00,2025-04-14T02:00:00,4.69
1138,DCL,2025-04-14T02:00:00,2025-04-14T06:00:00,3.29
1138,DCL,2025-04-14T06:00:00,2025-04-14T10:00:00,6.76
1138,DCL,2025-04-14T10:00:00,2025-04-14T14:00:00,4.69
1138,DCL,2025-04-14T14:00:00,2025-04-14T18:00:00,2.67
1138,DCL,2025-04-14T18:00:00,2025-04-14T22:00:00,5.4
1140,DCH,2025-04-14T22:00:00,2025-04-15T02:00:00,3.85
1140,DCH,2025-04-15T02:00:00,2025-04-15T06:00:00,3.4
1140,DCH,2025-04-15T06:00:00,2025-04-15T10:00:00,2.5
1140,DCH,2025-04-15T10:00:00,2025-04-15T14:00:00,2.63
1140,DCH,2025-04-15T14:00:00,2025-04-15T18:00:00,2.5
1140,DCH,2025-04-15T18:00:00,2025-04-15T22:00:00,0.91
1140,DCL,2025-04-14T22:00:00,2025-04-15T02:00:00,1.83
1140,DCL,2025-04-15T02:00:00,2025-04-15T06:00:00,1.71
1140,DCL,2025-04-15T06:00:00,2025-04-15T10:00:00,6.38
1140,DCL,2025-04-15T10:00:00,2025-04-15T14:00:00,2.99
1140,DCL,2025-04-15T14:00:00,2025-04-15T18:00:00,6.17
1140,DCL,2025-04-15T18:00:00,2025-04-15T22:00:00,4.89
1142,DCH,2025-04-15T22:00:00,2025-04-16T02:00:00,1.91
1142,DCH,2025-04-16T02:00:00,2025-04-16T06:00:00,7.04
1142,DCH,2025-04-16T06:00:00,2025-04-16T10:00:00,5.59
1142,DCH,2025-04-16T10:00:00,2025-04-16T14:00:00,10.11
1142,DCH,2025-04-16T14:00:00,2025-04-16T18:00:00,3.65
1142,DCH,2025-04-16T18:00:00,2025-04-16T22:00:00,0.9
1142,DCL,2025-04-15T22:00:00,2025-04-16T02:00:00,4.69
1142,DCL,2025-04-16T02:00:00,2025-04-16T06:00:00,4.48
1142,DCL,2025-04-16T06:00:00,2025-04-16T10:00:00,6.69
1142,DCL,2025-04-16T10:00:00,2025-04-16T14:00:00,6.69
1142,DCL,2025-04-16T14:00:00,2025-04-16T18:00:00,5.42
1142,DCL,2025-04-16T18:00:00,2025-04-16T22:00:00,6.95
1144,DCH,2025-04-16T22:00:00,2025-04-17T02:00:00,3.03
1144,DCH,2025-04-17T02:00:00,2025-04-17T06:00:00,3.45
1144,DCH,2025-04-17T06:00:00,2025-04-17T10:00:00,1.55
1144,DCH,2025-04-17T10:00:00,2025-04-17T14:00:00,4.05
1144,DCH,2025-04-17T14:00:00,2025-04-17T18:00:00,1.42
1144,DCH,2025-04-17T18:00:00,2025-04-17T22:00:00,1.44
1144,DCL,2025-04-16T22:00:00,2025-04-17T02:00:00,3
1144,DCL,2025-04-17T02:00:00,2025-04-17T06:00:00,1.59
1144,DCL,2025-04-17T06:00:00,2025-04-17T10:00:00,6.38
1144,DCL,2025-04-17T10:00:00,2025-04-17T14:00:00,4.93
1144,DCL,2025-04-17T14:00:00,2025-04-17T18:00:00,6.84
1144,DCL,2025-04-17T18:00:00,2025-04-17T22:00:00,4.18
1146,DCH,2025-04-17T22:00:00,2025-04-18T02:00:00,0.97
1146,DCH,2025-04-18T02:00:00,2025-04-18T06:00:00,2.48
1146,DCH,2025-04-18T06:00:00,2025-04-18T10:00:00,0.89
1146,DCH,2025-04-18T10:00:00,2025-04-18T14:00:00,7.96
1146,DCH,2025-04-18T14:00:00,2025-04-18T18:00:00,4.42
1146,DCH,2025-04-18T18:00:00,2025-04-18T22:00:00,1.34
1146,DCL,2025-04-17T22:00:00,2025-04-18T02:00:00,1.28
1146,DCL,2025-04-18T02:00:00,2025-04-18T06:00:00,1.32
1146,DCL,2025-04-18T06:00:00,2025-04-18T10:00:00,5.11
1146,DCL,2025-04-18T10:00:00,2025-04-18T14:00:00,1.44
1146,DCL,2025-04-18T14:00:00,2025-04-18T18:00:00,4.93
1146,DCL,2025-04-18T18:00:00,2025-04-18T22:00:00,5.42
1148,DCH,2025-04-18T22:00:00,2025-04-19T02:00:00,2.32
1148,DCH,2025-04-19T02:00:00,2025-04-19T06:00:00,2.98
1148,DCH,2025-04-19T06:00:00,2025-04-19T10:00:00,3.24
1148,DCH,2025-04-19T10:00:00,2025-04-19T14:00:00,3.25
1148,DCH,2025-04-19T14:00:00,2025-04-19T18:00:00,5.86
1148,DCH,2025-04-19T18:00:00,2025-04-19T22:00:00,2
1148,DCL,2025-04-18T22:00:00,2025-04-19T02:00:00,4.08
1148,DCL,2025-04-19T02:00:00,2025-04-19T06:00:00,2.94
1148,DCL,2025-04-19T06:00:00,2025-04-19T10:00:00,3
1148,DCL,2025-04-19T10:00:00,2025-04-19T14:00:00,4.36
1148,DCL,2025-04-19T14:00:00,2025-04-19T18:00:00,4.69
1148,DCL,2025-04-19T18:00:00,2025-04-19T22:00:00,4.89
1150,DCH,2025-04-19T22:00:00,2025-04-20T02:00:00,3.03
1150,DCH,2025-04-20T02:00:00,2025-04-20T06:00:00,3.73
1150,DCH,2025-04-20T06:00:00,2025-04-20T10:00:00,2.05
1150,DCH,2025-04-20T10:00:00,2025-04-20T14:00:00,2.97
1150,DCH,2025-04-20T14:00:00,2025-04-20T18:00:00,2.46
1150,DCH,2025-04-20T18:00:00,2025-04-20T22:00:00,0.8
1150,DCL,2025-04-19T22:00:00,2025-04-20T02:00:00,1.71
1150,DCL,2025-04-20T02:00:00,2025-04-20T06:00:00,4.37
1150,DCL,2025-04-20T06:00:00,2025-04-20T10:00:00,4.25
1150,DCL,2025-04-20T10:00:00,2025-04-20T14:00:00,4.02
1150,DCL,2025-04-20T14:00:00,2025-04-20T18:00:00,4.32
1150,DCL,2025-04-20T18:00:00,2025-04-20T22:00:00,3.3
1152,DCH,2025-04-20T22:00:00,2025-04-21T02:00:00,2.25
1152,DCH,2025-04-21T02:00:00,2025-04-21T06:00:00,3.3
1152,DCH,2025-04-21T06:00:00,2025-04-21T10:00:00,2.24
1152,DCH,2025-04-21T10:00:00,2025-04-21T14:00:00,2.04
1152,DCH,2025-04-21T14:00:00,2025-04-21T18:00:00,2.48
1152,DCH,2025-04-21T18:00:00,2025-04-21T22:00:00,0.96
1152,DCL,2025-04-20T22:00:00,2025-04-21T02:00:00,2.13
1152,DCL,2025-04-21T02:00:00,2025-04-21T06:00:00,0.84
1152,DCL,2025-04-21T06:00:00,2025-04-21T10:00:00,2
1152,DCL,2025-04-21T10:00:00,2025-04-21T14:00:00,2.11
1152,DCL,2025-04-21T14:00:00,2025-04-21T18:00:00,6.98
1152,DCL,2025-04-21T18:00:00,2025-04-21T22:00:00,4
1154,DCH,2025-04-21T22:00:00,2025-04-22T02:00:00,2.77
1154,DCH,2025-04-22T02:00:00,2025-04-22T06:00:00,2.4
1154,DCH,2025-04-22T06:00:00,2025-04-22T10:00:00,0.4
1154,DCH,2025-04-22T10:00:00,2025-04-22T14:00:00,1.6
1154,DCH,2025-04-22T14:00:00,2025-04-22T18:00:00,1.9
1154,DCH,2025-04-22T18:00:00,2025-04-22T22:00:00,1.54
1154,DCL,2025-04-21T22:00:00,2025-04-22T02:00:00,1.83
1154,DCL,2025-04-22T02:00:00,2025-04-22T06:00:00,2.9
1154,DCL,2025-04-22T06:00:00,2025-04-22T10:00:00,6.38
1154,DCL,2025-04-22T10:00:00,2025-04-22T14:00:00,5.54
1154,DCL,2025-04-22T14:00:00,2025-04-22T18:00:00,6.6
1154,DCL,2025-04-22T18:00:00,2025-04-22T22:00:00,3.16
1156,DCH,2025-04-22T22:00:00,2025-04-23T02:00:00,3.09
1156,DCH,2025-04-23T02:00:00,2025-04-23T06:00:00,3.25
1156,DCH,2025-04-23T06:00:00,2025-04-23T10:00:00,0.89
1156,DCH,2025-04-23T10:00:00,2025-04-23T14:00:00,3.17
1156,DCH,2025-04-23T14:00:00,2025-04-23T18:00:00,1.93
1156,DCH,2025-04-23T18:00:00,2025-04-23T22:00:00,0.75
1156,DCL,2025-04-22T22:00:00,2025-04-23T02:00:00,1.51
1156,DCL,2025-04-23T02:00:00,2025-04-23T06:00:00,1.8
1156,DCL,2025-04-23T06:00:00,2025-04-23T10:00:00,6.38
1156,DCL,2025-04-23T10:00:00,2025-04-23T14:00:00,4.05
1156,DCL,2025-04-23T14:00:00,2025-04-23T18:00:00,7.69
1156,DCL,2025-04-23T18:00:00,2025-04-23T22:00:00,5.2
1158,DCH,2025-04-23T22:00:00,2025-04-24T02:00:00,2.27
1158,DCH,2025-04-24T02:00:00,2025-04-24T06:00:00,3.32
1158,DCH,2025-04-24T06:00:00,2025-04-24T10:00:00,0.99
1158,DCH,2025-04-24T10:00:00,2025-04-24T14:00:00,3.46
1158,DCH,2025-04-24T14:00:00,2025-04-24T18:00:00,2.5
1158,DCH,2025-04-24T18:00:00,2025-04-24T22:00:00,2.75
1158,DCL,2025-04-23T22:00:00,2025-04-24T02:00:00,1.49
1158,DCL,2025-04-24T02:00:00,2025-04-24T06:00:00,1.31
1158,DCL,2025-04-24T06:00:00,2025-04-24T10:00:00,4.71
1158,DCL,2025-04-24T10:00:00,2025-04-24T14:00:00,5.23
1158,DCL,2025-04-24T14:00:00,2025-04-24T18:00:00,7.83
1158,DCL,2025-04-24T18:00:00,2025-04-24T22:00:00,5.13
1189,DCH,2025-04-24T22:00:00,2025-04-25T02:00:00,0.93
1189,DCH,2025-04-25T02:00:00,2025-04-25T06:00:00,5.69
1189,DCH,2025-04-25T06:00:00,2025-04-25T10:00:00,0.76
1189,DCH,2025-04-25T10:00:00,2025-04-25T14:00:00,3.62
1189,DCH,2025-04-25T14:00:00,2025-04-25T18:00:00,6.68
1189,DCH,2025-04-25T18:00:00,2025-04-25T22:00:00,0.85
1189,DCL,2025-04-24T22:00:00,2025-04-25T02:00:00,2.57
1189,DCL,2025-04-25T02:00:00,2025-04-25T06:00:00,1.6
1189,DCL,2025-04-25T06:00:00,2025-04-25T10:00:00,6.38
1189,DCL,2025-04-25T10:00:00,2025-04-25T14:00:00,2.74
1189,DCL,2025-04-25T14:00:00,2025-04-25T18:00:00,1.54
1189,DCL,2025-04-25T18:00:00,2025-04-25T22:00:00,11.69
1222,DCH,2025-04-25T22:00:00,2025-04-26T02:00:00,0.96
1222,DCH,2025-04-26T02:00:00,2025-04-26T06:00:00,2.58
1222,DCH,2025-04-26T06:00:00,2025-04-26T10:00:00,0.96
1222,DCH,2025-04-26T10:00:00,2025-04-26T14:00:00,1
1222,DCH,2025-04-26T14:00:00,2025-04-26T18:00:00,1.75
1222,DCH,2025-04-26T18:00:00,2025-04-26T22:00:00,2.09
1222,DCL,2025-04-25T22:00:00,2025-04-26T02:00:00,2.59
1222,DCL,2025-04-26T02:00:00,2025-04-26T06:00:00,1.36
1222,DCL,2025-04-26T06:00:00,2025-04-26T10:00:00,3.42
1222,DCL,2025-04-26T10:00:00,2025-04-26T14:00:00,4.21
1222,DCL,2025-04-26T14:00:00,2025-04-26T18:00:00,4.02
1222,DCL,2025-04-26T18:00:00,2025-04-26T22:00:00,3.01
1224,DCH,2025-04-26T22:00:00,2025-04-27T02:00:00,1.36
1224,DCH,2025-04-27T02:00:00,2025-04-27T06:00:00,1.78
1224,DCH,2025-04-27T06:00:00,2025-04-27T10:00:00,2.54
1224,DCH,2025-04-27T10:00:00,2025-04-27T14:00:00,8.99
1224,DCH,2025-04-27T14:00:00,2025-04-27T18:00:00,5.86
1224,DCH,2025-04-27T18:00:00,2025-04-27T22:00:00,1.54
1224,DCL,2025-04-26T22:00:00,2025-04-27T02:00:00,5.62
1224,DCL,2025-04-27T02:00:00,2025-04-27T06:00:00,5.48
1224,DCL,2025-04-27T06:00:00,2025-04-27T10:00:00,5.97
1224,DCL,2025-04-27T10:00:00,2025-04-27T14:00:00,2.82
1224,DCL,2025-04-27T14:00:00,2025-04-27T18:00:00,2.95
1224,DCL,2025-04-27T18:00:00,2025-04-27T22:00:00,8.6
1226,DCH,2025-04-27T22:00:00,2025-04-28T02:00:00,3.48
1226,DCH,2025-04-28T02:00:00,2025-04-28T06:00:00,0.88
1226,DCH,2025-04-28T06:00:00,2025-04-28T10:00:00,0.75
1226,DCH,2025-04-28T10:00:00,2025-04-28T14:00:00,3.29
1226,DCH,2025-04-28T14:00:00,2025-04-28T18:00:00,2.5
1226,DCH,2025-04-28T18:00:00,2025-04-28T22:00:00,0.93
1226,DCL,2025-04-27T22:00:00,2025-04-28T02:00:00,2.38
1226,DCL,2025-04-28T02:00:00,2025-04-28T06:00:00,6.69
1226,DCL,2025-04-28T06:00:00,2025-04-28T10:00:00,6.69
1226,DCL,2025-04-28T10:00:00,2025-04-28T14:00:00,4.21
1226,DCL,2025-04-28T14:00:00,2025-04-28T18:00:00,4.9
1226,DCL,2025-04-28T18:00:00,2025-04-28T22:00:00,7.4
1228,DCH,2025-04-28T22:00:00,2025-04-29T02:00:00,0.81
1228,DCH,2025-04-29T02:00:00,2025-04-29T06:00:00,0.97
1228,DCH,2025-04-29T06:00:00,2025-04-29T10:00:00,0.55
1228,DCH,2025-04-29T10:00:00,2025-04-29T14:00:00,4.3
1228,DCH,2025-04-29T14:00:00,2025-04-29T18:00:00,2.88
1228,DCH,2025-04-29T18:00:00,2025-04-29T22:00:00,0.35
1228,DCL,2025-04-28T22:00:00,2025-04-29T02:00:00,2.3
1228,DCL,2025-04-29T02:00:00,2025-04-29T06:00:00,2.79
1228,DCL,2025-04-29T06:00:00,2025-04-29T10:00:00,6.69
1228,DCL,2025-04-29T10:00:00,2025-04-29T14:00:00,2.68
1228,DCL,2025-04-29T14:00:00,2025-04-29T18:00:00,6.58
1228,DCL,2025-04-29T18:00:00,2025-04-29T22:00:00,4.74
1230,DCH,2025-04-29T22:00:00,2025-04-30T02:00:00,1.07
1230,DCH,2025-04-30T02:00:00,2025-04-30T06:00:00,0.85
1230,DCH,2025-04-30T06:00:00,2025-04-30T10:00:00,2.41
1230,DCH,2025-04-30T10:00:00,2025-04-30T14:00:00,3.83
1230,DCH,2025-04-30T14:00:00,2025-04-30T18:00:00,6
1230,DCH,2025-04-30T18:00:00,2025-04-30T22:00:00,0.72
1230,DCL,2025-04-29T22:00:00,2025-04-30T02:00:00,1.49
1230,DCL,2025-04-30T02:00:00,2025-04-30T06:00:00,1.87
1230,DCL,2025-04-30T06:00:00,2025-04-30T10:00:00,4.35
1230,DCL,2025-04-30T10:00:00,2025-04-30T14:00:00,4.5
1230,DCL,2025-04-30T14:00:00,2025-04-30T18:00:00,3.22
1230,DCL,2025-04-30T18:00:00,2025-04-30T22:00:00,5.98
1232,DCH,2025-04-30T22:00:00,2025-05-01T02:00:00,0.75
1232,DCH,2025-05-01T02:00:00,2025-05-01T06:00:00,2.06
1232,DCH,2025-05-01T06:00:00,2025-05-01T10:00:00,0.73
1232,DCH,2025-05-01T10:00:00,2025-05-01T14:00:00,3.64
1232,DCH,2025-05-01T14:00:00,2025-05-01T18:00:00,2.46
1232,DCH,2025-05-01T18:00:00,2025-05-01T22:00:00,0.81
1232,DCL,2025-04-30T22:00:00,2025-05-01T02:00:00,2.15
1232,DCL,2025-05-01T02:00:00,2025-05-01T06:00:00,1.68
1232,DCL,2025-05-01T06:00:00,2025-05-01T10:00:00,6.38
1232,DCL,2025-05-01T10:00:00,2025-05-01T14:00:00,4.5
1232,DCL,2025-05-01T14:00:00,2025-05-01T18:00:00,6.17
1232,DCL,2025-05-01T18:00:00,2025-05-01T22:00:00,6.13
1234,DCH,2025-05-01T22:00:00,2025-05-02T02:00:00,1.65
1234,DCH,2025-05-02T02:00:00,2025-05-02T06:00:00,2.93
1234,DCH,2025-05-02T06:00:00,2025-05-02T10:00:00,0.41
1234,DCH,2025-05-02T10:00:00,2025-05-02T14:00:00,2.96
1234,DCH,2025-05-02T14:00:00,2025-05-02T18:00:00,2.5
1234,DCH,2025-05-02T18:00:00,2025-05-02T22:00:00,0.74
1234,DCL,2025-05-01T22:00:00,2025-05-02T02:00:00,3.69
1234,DCL,2025-05-02T02:00:00,2025-05-02T06:00:00,2.41
1234,DCL,2025-05-02T06:00:00,2025-05-02T10:00:00,6.38
1234,DCL,2025-05-02T10:00:00,2025-05-02T14:00:00,4.36
1234,DCL,2025-05-02T14:00:00,2025-05-02T18:00:00,5.5
1234,DCL,2025-05-02T18:00:00,2025-05-02T22:00:00,5.98
1236,DCH,2025-05-02T22:00:00,2025-05-03T02:00:00,0.86
1236,DCH,2025-05-03T02:00:00,2025-05-03T06:00:00,1.08
1236,DCH,2025-05-03T06:00:00,2025-05-03T10:00:00,0.92
1236,DCH,2025-05-03T10:00:00,2025-05-03T14:00:00,4.7
1236,DCH,2025-05-03T14:00:00,2025-05-03T18:00:00,4.43
1236,DCH,2025-05-03T18:00:00,2025-05-03T22:00:00,2.52
1236,DCL,2025-05-02T22:00:00,2025-05-03T02:00:00,4.72
1236,DCL,2025-05-03T02:00:00,2025-05-03T06:00:00,3.54
1236,DCL,2025-05-03T06:00:00,2025-05-03T10:00:00,7.62
1236,DCL,2025-05-03T10:00:00,2025-05-03T14:00:00,4.02
1236,DCL,2025-05-03T14:00:00,2025-05-03T18:00:00,4.24
1236,DCL,2025-05-03T18:00:00,2025-05-03T22:00:00,7.56
1255,DCH,2025-05-03T22:00:00,2025-05-04T02:00:00,1.59
1255,DCH,2025-05-04T02:00:00,2025-05-04T06:00:00,2.49
1255,DCH,2025-05-04T06:00:00,2025-05-04T10:00:00,4.35
1255,DCH,2025-05-04T10:00:00,2025-05-04T14:00:00,5.89
1255,DCH,2025-05-04T14:00:00,2025-05-04T18:00:00,5.86
1255,DCH,2025-05-04T18:00:00,2025-05-04T22:00:00,0.92
1255,DCL,2025-05-03T22:00:00,2025-05-04T02:00:00,4.69
1255,DCL,2025-05-04T02:00:00,2025-05-04T06:00:00,4.27
1255,DCL,2025-05-04T06:00:00,2025-05-04T10:00:00,3.17
1255,DCL,2025-05-04T10:00:00,2025-05-04T14:00:00,2.03
1255,DCL,2025-05-04T14:00:00,2025-05-04T18:00:00,6.25
1255,DCL,2025-05-04T18:00:00,2025-05-04T22:00:00,6.12
1257,DCH,2025-05-04T22:00:00,2025-05-05T02:00:00,1.7
1257,DCH,2025-05-05T02:00:00,2025-05-05T06:00:00,1.1
1257,DCH,2025-05-05T06:00:00,2025-05-05T10:00:00,0.83
1257,DCH,2025-05-05T10:00:00,2025-05-05T14:00:00,3.84
1257,DCH,2025-05-05T14:00:00,2025-05-05T18:00:00,3.31
1257,DCH,2025-05-05T18:00:00,2025-05-05T22:00:00,0.5
1257,DCL,2025-05-04T22:00:00,2025-05-05T02:00:00,2.66
1257,DCL,2025-05-05T02:00:00,2025-05-05T06:00:00,3.14
1257,DCL,2025-05-05T06:00:00,2025-05-05T10:00:00,4.69
1257,DCL,2025-05-05T10:00:00,2025-05-05T14:00:00,3.69
1257,DCL,2025-05-05T14:00:00,2025-05-05T18:00:00,4.69
1257,DCL,2025-05-05T18:00:00,2025-05-05T22:00:00,5.58
1259,DCH,2025-05-05T22:00:00,2025-05-06T02:00:00,3.13
1259,DCH,2025-05-06T02:00:00,2025-05-06T06:00:00,2.02
1259,DCH,2025-05-06T06:00:00,2025-05-06T10:00:00,0.57
1259,DCH,2025-05-06T10:00:00,2025-05-06T14:00:00,2.46
1259,DCH,2025-05-06T14:00:00,2025-05-06T18:00:00,3.46
1259,DCH,2025-05-06T18:00:00,2025-05-06T22:00:00,0.5
1259,DCL,2025-05-05T22:00:00,2025-05-06T02:00:00,1.83
1259,DCL,2025-05-06T02:00:00,2025-05-06T06:00:00,2.91
1259,DCL,2025-05-06T06:00:00,2025-05-06T10:00:00,6.43
1259,DCL,2025-05-06T10:00:00,2025-05-06T14:00:00,5.69
1259,DCL,2025-05-06T14:00:00,2025-05-06T18:00:00,4
1259,DCL,2025-05-06T18:00:00,2025-05-06T22:00:00,5.98
1261,DCH,2025-05-06T22:00:00,2025-05-07T02:00:00,0.9
1261,DCH,2025-05-07T02:00:00,2025-05-07T06:00:00,1
1261,DCH,2025-05-07T06:00:00,2025-05-07T10:00:00,0.99
1261,DCH,2025-05-07T10:00:00,2025-05-07T14:00:00,2.9
1261,DCH,2025-05-07T14:00:00,2025-05-07T18:00:00,1.75
1261,DCH,2025-05-07T18:00:00,2025-05-07T22:00:00,0.12
1261,DCL,2025-05-06T22:00:00,2025-05-07T02:00:00,1.28
1261,DCL,2025-05-07T02:00:00,2025-05-07T06:00:00,2.3
1261,DCL,2025-05-07T06:00:00,2025-05-07T10:00:00,3.25
1261,DCL,2025-05-07T10:00:00,2025-05-07T14:00:00,2.67
1261,DCL,2025-05-07T14:00:00,2025-05-07T18:00:00,2.22
1261,DCL,2025-05-07T18:00:00,2025-05-07T22:00:00,4.89
1263,DCH,2025-05-07T22:00:00,2025-05-08T02:00:00,1.92
1263,DCH,2025-05-08T02:00:00,2025-05-08T06:00:00,2.95
1263,DCH,2025-05-08T06:00:00,2025-05-08T10:00:00,0.99
1263,DCH,2025-05-08T10:00:00,2025-05-08T14:00:00,3.89
