registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,executedQuantity,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.61,2025-05-25T22:00:00,2025-05-26T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.7,2025-05-26T18:00:00,2025-05-26T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.98,2025-05-26T14:00:00,2025-05-26T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.15,2025-05-26T06:00:00,2025-05-26T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.68,2025-05-26T10:00:00,2025-05-26T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.47,2025-05-26T02:00:00,2025-05-26T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.38,2025-05-26T10:00:00,2025-05-26T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.05,2025-05-26T06:00:00,2025-05-26T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.47,2025-05-25T22:00:00,2025-05-26T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,13.82,2025-05-26T18:00:00,2025-05-26T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,8.27,2025-05-26T14:00:00,2025-05-26T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.51,2025-05-26T02:00:00,2025-05-26T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.58,2025-05-27T18:00:00,2025-05-27T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.21,2025-05-27T10:00:00,2025-05-27T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.64,2025-05-27T06:00:00,2025-05-27T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.11,2025-05-26T22:00:00,2025-05-27T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.49,2025-05-27T02:00:00,2025-05-27T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.63,2025-05-26T22:00:00,2025-05-27T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.42,2025-05-27T10:00:00,2025-05-27T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.67,2025-05-27T06:00:00,2025-05-27T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.36,2025-05-27T14:00:00,2025-05-27T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.75,2025-05-27T02:00:00,2025-05-27T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.05,2025-05-27T22:00:00,2025-05-28T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.24,2025-05-28T14:00:00,2025-05-28T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.46,2025-05-28T14:00:00,2025-05-28T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.79,2025-05-28T02:00:00,2025-05-28T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.61,2025-05-28T02:00:00,2025-05-28T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.49,2025-05-28T10:00:00,2025-05-28T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.61,2025-05-28T10:00:00,2025-05-28T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.7,2025-05-28T18:00:00,2025-05-28T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.12,2025-05-28T06:00:00,2025-05-28T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.52,2025-05-28T06:00:00,2025-05-28T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.73,2025-05-27T22:00:00,2025-05-28T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.57,2025-05-29T02:00:00,2025-05-29T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.69,2025-05-29T02:00:00,2025-05-29T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.69,2025-05-29T10:00:00,2025-05-29T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.24,2025-05-29T10:00:00,2025-05-29T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.02,2025-05-28T22:00:00,2025-05-29T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.39,2025-05-28T22:00:00,2025-05-29T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.21,2025-05-29T18:00:00,2025-05-29T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.09,2025-05-29T06:00:00,2025-05-29T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.02,2025-05-29T06:00:00,2025-05-29T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.86,2025-05-29T14:00:00,2025-05-29T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5,2025-05-29T14:00:00,2025-05-29T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.51,2025-05-30T10:00:00,2025-05-30T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.94,2025-05-29T22:00:00,2025-05-30T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.23,2025-05-30T10:00:00,2025-05-30T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.14,2025-05-29T22:00:00,2025-05-30T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.26,2025-05-30T14:00:00,2025-05-30T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.46,2025-05-30T14:00:00,2025-05-30T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,2.83,2025-05-30T02:00:00,2025-05-30T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.2,2025-05-30T18:00:00,2025-05-30T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.86,2025-05-30T02:00:00,2025-05-30T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.65,2025-05-30T06:00:00,2025-05-30T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.78,2025-05-30T06:00:00,2025-05-30T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.04,2025-05-30T22:00:00,2025-05-31T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.08,2025-05-31T18:00:00,2025-05-31T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.44,2025-05-31T06:00:00,2025-05-31T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.96,2025-05-31T18:00:00,2025-05-31T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.39,2025-05-31T06:00:00,2025-05-31T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6.6,2025-05-31T14:00:00,2025-05-31T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.45,2025-05-31T14:00:00,2025-05-31T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.15,2025-05-31T02:00:00,2025-05-31T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.71,2025-05-31T10:00:00,2025-05-31T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.68,2025-05-31T10:00:00,2025-05-31T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.08,2025-05-30T22:00:00,2025-05-31T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.27,2025-06-01T02:00:00,2025-06-01T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.21,2025-06-01T18:00:00,2025-06-01T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.77,2025-06-01T10:00:00,2025-06-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6.1,2025-06-01T14:00:00,2025-06-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,2.94,2025-06-01T10:00:00,2025-06-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.38,2025-06-01T06:00:00,2025-06-01T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.5,2025-05-31T22:00:00,2025-06-01T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.52,2025-06-01T14:00:00,2025-06-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.89,2025-06-01T02:00:00,2025-06-01T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.69,2025-05-31T22:00:00,2025-06-01T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.72,2025-06-01T06:00:00,2025-06-01T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.27,2025-06-02T02:00:00,2025-06-02T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.73,2025-06-02T10:00:00,2025-06-02T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.47,2025-06-02T02:00:00,2025-06-02T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.71,2025-06-02T10:00:00,2025-06-02T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.98,2025-06-02T18:00:00,2025-06-02T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.85,2025-06-02T18:00:00,2025-06-02T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.97,2025-06-02T06:00:00,2025-06-02T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.11,2025-06-01T22:00:00,2025-06-02T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.94,2025-06-02T14:00:00,2025-06-02T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.69,2025-06-01T22:00:00,2025-06-02T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.01,2025-06-02T14:00:00,2025-06-02T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,11.95,2025-06-03T18:00:00,2025-06-03T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6.72,2025-06-03T10:00:00,2025-06-03T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.67,2025-06-03T06:00:00,2025-06-03T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.21,2025-06-02T22:00:00,2025-06-03T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.69,2025-06-03T14:00:00,2025-06-03T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.4,2025-06-03T10:00:00,2025-06-03T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.3,2025-06-03T02:00:00,2025-06-03T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.56,2025-06-03T18:00:00,2025-06-03T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.69,2025-06-02T22:00:00,2025-06-03T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.73,2025-06-03T14:00:00,2025-06-03T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.25,2025-06-03T06:00:00,2025-06-03T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.26,2025-06-03T02:00:00,2025-06-03T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.34,2025-06-04T14:00:00,2025-06-04T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.01,2025-06-04T10:00:00,2025-06-04T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.46,2025-06-04T02:00:00,2025-06-04T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.9,2025-06-04T18:00:00,2025-06-04T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.41,2025-06-03T22:00:00,2025-06-04T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.43,2025-06-04T14:00:00,2025-06-04T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.02,2025-06-04T06:00:00,2025-06-04T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.48,2025-06-04T02:00:00,2025-06-04T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.22,2025-06-04T18:00:00,2025-06-04T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.18,2025-06-04T10:00:00,2025-06-04T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.39,2025-06-04T06:00:00,2025-06-04T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.1,2025-06-05T14:00:00,2025-06-05T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.8,2025-06-05T02:00:00,2025-06-05T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.32,2025-06-05T10:00:00,2025-06-05T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.2,2025-06-05T06:00:00,2025-06-05T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.26,2025-06-04T22:00:00,2025-06-05T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.21,2025-06-05T18:00:00,2025-06-05T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.88,2025-06-05T14:00:00,2025-06-05T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.6,2025-06-05T10:00:00,2025-06-05T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.7,2025-06-05T02:00:00,2025-06-05T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.5,2025-06-04T22:00:00,2025-06-05T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.84,2025-06-06T02:00:00,2025-06-06T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.7,2025-06-06T10:00:00,2025-06-06T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.05,2025-06-06T02:00:00,2025-06-06T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.51,2025-06-06T10:00:00,2025-06-06T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.13,2025-06-06T18:00:00,2025-06-06T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.94,2025-06-05T22:00:00,2025-06-06T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.62,2025-06-06T14:00:00,2025-06-06T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.63,2025-06-06T06:00:00,2025-06-06T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.19,2025-06-06T14:00:00,2025-06-06T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.75,2025-06-07T18:00:00,2025-06-07T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2025-06-07T14:00:00,2025-06-07T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.19,2025-06-06T22:00:00,2025-06-07T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.48,2025-06-07T06:00:00,2025-06-07T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.26,2025-06-07T14:00:00,2025-06-07T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.32,2025-06-07T02:00:00,2025-06-07T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2,2025-06-07T10:00:00,2025-06-07T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.31,2025-06-07T02:00:00,2025-06-07T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.74,2025-06-07T10:00:00,2025-06-07T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.78,2025-06-08T14:00:00,2025-06-08T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.6,2025-06-08T14:00:00,2025-06-08T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,2.64,2025-06-08T10:00:00,2025-06-08T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.75,2025-06-08T10:00:00,2025-06-08T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.45,2025-06-08T06:00:00,2025-06-08T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.64,2025-06-08T06:00:00,2025-06-08T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.1,2025-06-08T02:00:00,2025-06-08T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.47,2025-06-08T02:00:00,2025-06-08T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.97,2025-06-07T22:00:00,2025-06-08T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.96,2025-06-07T22:00:00,2025-06-08T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.25,2025-06-08T18:00:00,2025-06-08T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.98,2025-06-09T14:00:00,2025-06-09T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.76,2025-06-09T10:00:00,2025-06-09T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.29,2025-06-09T02:00:00,2025-06-09T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.83,2025-06-08T22:00:00,2025-06-09T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.4,2025-06-09T14:00:00,2025-06-09T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.37,2025-06-09T06:00:00,2025-06-09T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.16,2025-06-09T02:00:00,2025-06-09T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.45,2025-06-09T18:00:00,2025-06-09T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.03,2025-06-09T10:00:00,2025-06-09T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.41,2025-06-09T06:00:00,2025-06-09T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.51,2025-06-08T22:00:00,2025-06-09T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.72,2025-06-10T14:00:00,2025-06-10T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.08,2025-06-10T06:00:00,2025-06-10T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.8,2025-06-10T02:00:00,2025-06-10T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.21,2025-06-10T10:00:00,2025-06-10T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.32,2025-06-10T18:00:00,2025-06-10T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.25,2025-06-10T06:00:00,2025-06-10T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.15,2025-06-10T14:00:00,2025-06-10T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.98,2025-06-10T10:00:00,2025-06-10T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.69,2025-06-10T02:00:00,2025-06-10T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.94,2025-06-09T22:00:00,2025-06-10T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.3,2025-06-11T14:00:00,2025-06-11T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.59,2025-06-11T18:00:00,2025-06-11T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.5,2025-06-11T10:00:00,2025-06-11T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.41,2025-06-11T06:00:00,2025-06-11T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.94,2025-06-11T14:00:00,2025-06-11T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.29,2025-06-11T10:00:00,2025-06-11T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.64,2025-06-10T22:00:00,2025-06-11T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.9,2025-06-11T02:00:00,2025-06-11T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.33,2025-06-12T14:00:00,2025-06-12T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.2,2025-06-12T14:00:00,2025-06-12T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.01,2025-06-12T10:00:00,2025-06-12T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.45,2025-06-12T10:00:00,2025-06-12T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.73,2025-06-12T06:00:00,2025-06-12T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.8,2025-06-12T02:00:00,2025-06-12T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.93,2025-06-12T02:00:00,2025-06-12T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.77,2025-06-11T22:00:00,2025-06-12T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,12.11,2025-06-12T18:00:00,2025-06-12T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.12,2025-06-11T22:00:00,2025-06-12T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.41,2025-06-13T14:00:00,2025-06-13T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.64,2025-06-13T02:00:00,2025-06-13T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.21,2025-06-13T18:00:00,2025-06-13T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.57,2025-06-13T10:00:00,2025-06-13T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.32,2025-06-13T06:00:00,2025-06-13T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.97,2025-06-12T22:00:00,2025-06-13T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.62,2025-06-13T14:00:00,2025-06-13T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.75,2025-06-13T10:00:00,2025-06-13T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.08,2025-06-13T02:00:00,2025-06-13T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.32,2025-06-12T22:00:00,2025-06-13T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.46,2025-06-14T18:00:00,2025-06-14T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.03,2025-06-14T06:00:00,2025-06-14T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.21,2025-06-14T14:00:00,2025-06-14T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.35,2025-06-14T10:00:00,2025-06-14T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.25,2025-06-14T02:00:00,2025-06-14T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.09,2025-06-13T22:00:00,2025-06-14T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.43,2025-06-14T18:00:00,2025-06-14T22:00:00,,
