registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,4.05,2025-04-23T10:00:00,2025-04-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,3.09,2025-04-22T22:00:00,2025-04-23T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,6.38,2025-04-23T06:00:00,2025-04-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.8,2025-04-23T02:00:00,2025-04-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.51,2025-04-22T22:00:00,2025-04-23T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.75,2025-04-23T18:00:00,2025-04-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,1.93,2025-04-23T14:00:00,2025-04-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,2.75,2025-04-24T18:00:00,2025-04-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,2.5,2025-04-24T14:00:00,2025-04-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,3.46,2025-04-24T10:00:00,2025-04-24T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,5.13,2025-04-24T18:00:00,2025-04-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.99,2025-04-24T06:00:00,2025-04-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,7.83,2025-04-24T14:00:00,2025-04-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,3.32,2025-04-24T02:00:00,2025-04-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,5.23,2025-04-24T10:00:00,2025-04-24T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,2.27,2025-04-23T22:00:00,2025-04-24T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,4.71,2025-04-24T06:00:00,2025-04-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.31,2025-04-24T02:00:00,2025-04-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.49,2025-04-23T22:00:00,2025-04-24T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,3.62,2025-04-25T10:00:00,2025-04-25T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.76,2025-04-25T06:00:00,2025-04-25T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,5.69,2025-04-25T02:00:00,2025-04-25T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,2.74,2025-04-25T10:00:00,2025-04-25T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.93,2025-04-24T22:00:00,2025-04-25T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.85,2025-04-25T18:00:00,2025-04-25T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,6.38,2025-04-25T06:00:00,2025-04-25T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,6.68,2025-04-25T14:00:00,2025-04-25T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.6,2025-04-25T02:00:00,2025-04-25T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,2.57,2025-04-24T22:00:00,2025-04-25T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,11.69,2025-04-25T18:00:00,2025-04-25T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.54,2025-04-25T14:00:00,2025-04-25T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,1.57,2025-05-29T02:00:00,2025-05-29T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,3.35,2025-05-29T10:00:00,2025-05-29T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,5.69,2025-05-29T10:00:00,2025-05-29T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,3.13,2025-05-28T22:00:00,2025-05-29T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,1.02,2025-05-28T22:00:00,2025-05-29T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,8,2025-05-29T18:00:00,2025-05-29T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.86,2025-05-29T18:00:00,2025-05-29T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,5.84,2025-05-29T06:00:00,2025-05-29T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,1.02,2025-05-29T06:00:00,2025-05-29T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,4.69,2025-05-29T14:00:00,2025-05-29T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,5.86,2025-05-29T14:00:00,2025-05-29T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,3.59,2025-05-29T02:00:00,2025-05-29T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,1.04,2025-05-30T22:00:00,2025-05-31T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,5.86,2025-05-31T06:00:00,2025-05-31T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,8.69,2025-05-31T18:00:00,2025-05-31T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.96,2025-05-31T18:00:00,2025-05-31T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,2.44,2025-05-31T06:00:00,2025-05-31T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,2.04,2025-05-31T14:00:00,2025-05-31T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,6.6,2025-05-31T14:00:00,2025-05-31T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,2.85,2025-05-31T02:00:00,2025-05-31T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.67,2025-05-31T02:00:00,2025-05-31T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,2.4,2025-05-31T10:00:00,2025-05-31T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,5.68,2025-05-31T10:00:00,2025-05-31T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,2,2025-05-30T22:00:00,2025-05-31T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,1.5,2025-05-31T22:00:00,2025-06-01T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,6.1,2025-06-01T14:00:00,2025-06-01T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,7.66,2025-06-01T18:00:00,2025-06-01T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.5,2025-06-01T18:00:00,2025-06-01T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,3.67,2025-06-01T02:00:00,2025-06-01T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,1.89,2025-06-01T02:00:00,2025-06-01T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.49,2025-06-01T10:00:00,2025-06-01T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,4.42,2025-06-01T06:00:00,2025-06-01T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,5.77,2025-06-01T10:00:00,2025-06-01T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.75,2025-06-01T14:00:00,2025-06-01T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,2.72,2025-06-01T06:00:00,2025-06-01T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,7.62,2025-05-31T22:00:00,2025-06-01T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,4.11,2025-06-01T22:00:00,2025-06-02T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,4.94,2025-06-02T14:00:00,2025-06-02T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,5.97,2025-06-02T18:00:00,2025-06-02T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,3.27,2025-06-02T02:00:00,2025-06-02T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,6.05,2025-06-02T06:00:00,2025-06-02T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,6.23,2025-06-02T14:00:00,2025-06-02T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,4.73,2025-06-02T10:00:00,2025-06-02T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,1.67,2025-06-01T22:00:00,2025-06-02T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.98,2025-06-02T18:00:00,2025-06-02T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,3.4,2025-06-02T02:00:00,2025-06-02T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,18,0.91,2025-06-02T06:00:00,2025-06-02T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,18,4.29,2025-06-02T10:00:00,2025-06-02T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.75,2024-12-20T23:00:00,2024-12-21T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.05,2024-12-20T23:00:00,2024-12-21T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,5,2024-12-21T03:00:00,2024-12-21T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.69,2024-12-21T03:00:00,2024-12-21T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.1,2024-12-21T07:00:00,2024-12-21T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.41,2024-12-21T07:00:00,2024-12-21T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.6,2024-12-21T11:00:00,2024-12-21T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.07,2024-12-21T11:00:00,2024-12-21T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.65,2024-12-21T15:00:00,2024-12-21T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,5.8,2024-12-21T15:00:00,2024-12-21T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.25,2024-12-21T19:00:00,2024-12-21T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.63,2024-12-21T19:00:00,2024-12-21T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2,2024-12-25T07:00:00,2024-12-25T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2024-12-25T11:00:00,2024-12-25T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.81,2024-12-25T15:00:00,2024-12-25T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2024-12-25T19:00:00,2024-12-25T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.3,2024-12-26T03:00:00,2024-12-26T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.49,2024-12-26T03:00:00,2024-12-26T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2024-12-26T07:00:00,2024-12-26T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.9,2024-12-26T11:00:00,2024-12-26T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2,2024-12-26T11:00:00,2024-12-26T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.88,2024-12-26T15:00:00,2024-12-26T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.69,2024-12-26T19:00:00,2024-12-26T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.44,2024-12-27T03:00:00,2024-12-27T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.33,2024-12-27T07:00:00,2024-12-27T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.4,2024-12-27T07:00:00,2024-12-27T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.53,2024-12-27T11:00:00,2024-12-27T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.64,2024-12-27T11:00:00,2024-12-27T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.61,2024-12-27T15:00:00,2024-12-27T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.92,2024-12-27T19:00:00,2024-12-27T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.11,2024-12-27T19:00:00,2024-12-27T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.67,2024-12-28T03:00:00,2024-12-28T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.71,2024-12-28T07:00:00,2024-12-28T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.31,2024-12-28T11:00:00,2024-12-28T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.04,2024-12-28T11:00:00,2024-12-28T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.08,2024-12-28T15:00:00,2024-12-28T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.89,2024-12-28T19:00:00,2024-12-28T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.25,2024-12-29T03:00:00,2024-12-29T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2024-12-29T15:00:00,2024-12-29T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.14,2024-12-29T19:00:00,2024-12-29T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.73,2024-12-30T11:00:00,2024-12-30T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.74,2024-12-30T11:00:00,2024-12-30T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.7,2024-12-30T15:00:00,2024-12-30T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.51,2024-12-30T19:00:00,2024-12-30T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.2,2024-12-31T07:00:00,2024-12-31T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.14,2024-12-31T11:00:00,2024-12-31T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.51,2024-12-31T19:00:00,2024-12-31T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.25,2025-01-01T07:00:00,2025-01-01T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2,2025-01-01T19:00:00,2025-01-01T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.14,2025-01-01T11:00:00,2025-01-01T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.75,2025-01-01T15:00:00,2025-01-01T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2,2025-01-02T11:00:00,2025-01-02T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.48,2025-01-02T19:00:00,2025-01-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2,2025-01-02T11:00:00,2025-01-02T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.91,2025-01-02T15:00:00,2025-01-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,-0.07,2025-01-03T19:00:00,2025-01-03T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2025-01-03T11:00:00,2025-01-03T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2025-01-03T07:00:00,2025-01-03T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.64,2025-01-11T15:00:00,2025-01-11T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.49,2025-01-11T03:00:00,2025-01-11T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.29,2025-01-11T07:00:00,2025-01-11T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.13,2025-01-11T19:00:00,2025-01-11T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2025-01-11T07:00:00,2025-01-11T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.54,2025-01-11T11:00:00,2025-01-11T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.25,2025-01-11T11:00:00,2025-01-11T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.6,2025-01-11T03:00:00,2025-01-11T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.65,2025-01-12T11:00:00,2025-01-12T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.44,2025-01-12T19:00:00,2025-01-12T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.25,2025-01-12T03:00:00,2025-01-12T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.25,2025-01-12T11:00:00,2025-01-12T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.6,2025-01-12T07:00:00,2025-01-12T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2025-01-12T15:00:00,2025-01-12T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.51,2025-01-12T07:00:00,2025-01-12T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2,2025-01-13T07:00:00,2025-01-13T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.4,2025-01-13T15:00:00,2025-01-13T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.28,2025-01-13T11:00:00,2025-01-13T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.88,2025-01-13T19:00:00,2025-01-13T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.54,2025-01-13T03:00:00,2025-01-13T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,13.96,2025-01-31T15:00:00,2025-01-31T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.89,2025-01-31T19:00:00,2025-01-31T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.8,2025-01-30T23:00:00,2025-01-31T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,4.04,2025-01-31T07:00:00,2025-01-31T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.5,2025-01-31T19:00:00,2025-01-31T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,5.36,2025-01-31T15:00:00,2025-01-31T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.72,2025-01-30T23:00:00,2025-01-31T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.83,2025-01-31T07:00:00,2025-01-31T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.9,2025-01-31T23:00:00,2025-02-01T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,3.2,2025-02-01T19:00:00,2025-02-01T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3.42,2025-02-01T07:00:00,2025-02-01T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.75,2025-02-01T15:00:00,2025-02-01T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3.76,2025-01-31T23:00:00,2025-02-01T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3,2025-02-01T19:00:00,2025-02-01T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.65,2025-02-01T15:00:00,2025-02-01T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.22,2025-02-01T07:00:00,2025-02-01T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.31,2025-02-01T23:00:00,2025-02-02T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.2,2025-02-02T19:00:00,2025-02-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,4,2025-02-01T23:00:00,2025-02-02T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.25,2025-02-02T15:00:00,2025-02-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,3.96,2025-02-02T07:00:00,2025-02-02T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.85,2025-02-02T15:00:00,2025-02-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3.25,2025-02-02T19:00:00,2025-02-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2,2025-02-02T07:00:00,2025-02-02T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.33,2025-02-04T19:00:00,2025-02-04T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3,2025-02-03T23:00:00,2025-02-04T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.57,2025-02-04T19:00:00,2025-02-04T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,6.4,2025-02-04T07:00:00,2025-02-04T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,4,2025-02-03T23:00:00,2025-02-04T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,9.4,2025-02-04T15:00:00,2025-02-04T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.52,2025-02-04T07:00:00,2025-02-04T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.23,2025-02-04T15:00:00,2025-02-04T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.1,2025-02-05T19:00:00,2025-02-05T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,5,2025-02-05T07:00:00,2025-02-05T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,3.63,2025-02-04T23:00:00,2025-02-05T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,6.41,2025-02-05T15:00:00,2025-02-05T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.42,2025-02-05T07:00:00,2025-02-05T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,5.01,2025-02-05T15:00:00,2025-02-05T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,6,2025-02-05T11:00:00,2025-02-05T15:00:00,,
