registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,executedQuantity,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,5.8,2025-04-06T14:00:00,2025-04-06T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.89,2025-04-06T18:00:00,2025-04-06T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.95,2025-04-05T22:00:00,2025-04-06T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,5.07,2025-04-07T10:00:00,2025-04-07T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.69,2025-04-07T14:00:00,2025-04-07T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.01,2025-04-07T02:00:00,2025-04-07T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.25,2025-04-06T22:00:00,2025-04-07T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,5.54,2025-04-07T14:00:00,2025-04-07T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.23,2025-04-07T18:00:00,2025-04-07T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.81,2025-04-07T02:00:00,2025-04-07T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,4,2025-04-06T22:00:00,2025-04-07T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.95,2025-04-07T06:00:00,2025-04-07T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.52,2025-04-07T18:00:00,2025-04-07T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.58,2025-04-07T06:00:00,2025-04-07T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3.44,2025-04-07T10:00:00,2025-04-07T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.7,2025-04-08T22:00:00,2025-04-09T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3.48,2025-04-09T02:00:00,2025-04-09T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.15,2025-04-09T06:00:00,2025-04-09T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.69,2025-04-09T10:00:00,2025-04-09T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.89,2025-04-09T18:00:00,2025-04-09T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.47,2025-04-09T14:00:00,2025-04-09T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.67,2025-04-08T22:00:00,2025-04-09T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.41,2025-04-09T06:00:00,2025-04-09T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.94,2025-04-09T02:00:00,2025-04-09T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.63,2025-04-09T10:00:00,2025-04-09T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.31,2025-04-09T14:00:00,2025-04-09T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.73,2025-04-09T18:00:00,2025-04-09T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.23,2025-04-09T22:00:00,2025-04-10T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.27,2025-04-10T02:00:00,2025-04-10T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,4.7,2025-04-10T14:00:00,2025-04-10T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.69,2025-04-10T18:00:00,2025-04-10T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.01,2025-04-10T02:00:00,2025-04-10T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.98,2025-04-10T06:00:00,2025-04-10T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.56,2025-04-10T06:00:00,2025-04-10T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.54,2025-04-10T18:00:00,2025-04-10T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.69,2025-04-10T10:00:00,2025-04-10T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.83,2025-04-09T22:00:00,2025-04-10T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,6.34,2025-04-10T10:00:00,2025-04-10T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.5,2025-04-10T14:00:00,2025-04-10T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.74,2025-04-11T02:00:00,2025-04-11T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.38,2025-04-11T06:00:00,2025-04-11T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.5,2025-04-11T06:00:00,2025-04-11T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.89,2025-04-11T18:00:00,2025-04-11T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.03,2025-04-11T18:00:00,2025-04-11T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4,2025-04-11T10:00:00,2025-04-11T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.72,2025-04-10T22:00:00,2025-04-11T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,4.57,2025-04-11T10:00:00,2025-04-11T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.54,2025-04-10T22:00:00,2025-04-11T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.42,2025-04-11T14:00:00,2025-04-11T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.56,2025-04-11T02:00:00,2025-04-11T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.67,2025-04-11T14:00:00,2025-04-11T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.49,2025-04-12T02:00:00,2025-04-12T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.12,2025-04-11T22:00:00,2025-04-12T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.52,2025-04-12T06:00:00,2025-04-12T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3.91,2025-04-12T10:00:00,2025-04-12T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.67,2025-04-12T18:00:00,2025-04-12T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,5.69,2025-04-12T14:00:00,2025-04-12T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.76,2025-04-11T22:00:00,2025-04-12T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3.2,2025-04-12T06:00:00,2025-04-12T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.45,2025-04-12T02:00:00,2025-04-12T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,5.95,2025-04-12T10:00:00,2025-04-12T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,7.41,2025-04-12T14:00:00,2025-04-12T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.13,2025-04-12T18:00:00,2025-04-12T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,8.69,2025-04-13T14:00:00,2025-04-13T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,4.2,2025-04-13T02:00:00,2025-04-13T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.62,2025-04-13T10:00:00,2025-04-13T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.49,2025-04-12T22:00:00,2025-04-13T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.69,2025-04-13T06:00:00,2025-04-13T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.11,2025-04-13T02:00:00,2025-04-13T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.94,2025-04-12T22:00:00,2025-04-13T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.45,2025-04-13T18:00:00,2025-04-13T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.95,2025-04-13T14:00:00,2025-04-13T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.13,2025-04-13T10:00:00,2025-04-13T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.89,2025-04-13T18:00:00,2025-04-13T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.33,2025-04-13T06:00:00,2025-04-13T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,4,2025-04-14T10:00:00,2025-04-14T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.69,2025-04-13T22:00:00,2025-04-14T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.67,2025-04-14T14:00:00,2025-04-14T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.49,2025-04-14T02:00:00,2025-04-14T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.4,2025-04-14T18:00:00,2025-04-14T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.3,2025-04-14T06:00:00,2025-04-14T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.69,2025-04-14T10:00:00,2025-04-14T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.23,2025-04-13T22:00:00,2025-04-14T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.25,2025-04-14T14:00:00,2025-04-14T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3.29,2025-04-14T02:00:00,2025-04-14T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.5,2025-04-14T18:00:00,2025-04-14T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.76,2025-04-14T06:00:00,2025-04-14T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.63,2025-04-15T10:00:00,2025-04-15T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.85,2025-04-14T22:00:00,2025-04-15T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.17,2025-04-15T14:00:00,2025-04-15T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.71,2025-04-15T02:00:00,2025-04-15T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.5,2025-04-15T14:00:00,2025-04-15T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.4,2025-04-15T02:00:00,2025-04-15T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.38,2025-04-15T06:00:00,2025-04-15T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.89,2025-04-15T18:00:00,2025-04-15T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.91,2025-04-15T18:00:00,2025-04-15T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.5,2025-04-15T06:00:00,2025-04-15T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.99,2025-04-15T10:00:00,2025-04-15T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.83,2025-04-14T22:00:00,2025-04-15T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,5.59,2025-04-16T06:00:00,2025-04-16T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,7.04,2025-04-16T02:00:00,2025-04-16T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.91,2025-04-15T22:00:00,2025-04-16T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.9,2025-04-16T18:00:00,2025-04-16T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.69,2025-04-16T06:00:00,2025-04-16T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.48,2025-04-16T02:00:00,2025-04-16T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.65,2025-04-16T14:00:00,2025-04-16T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.69,2025-04-15T22:00:00,2025-04-16T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,10.11,2025-04-16T10:00:00,2025-04-16T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.95,2025-04-16T18:00:00,2025-04-16T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.42,2025-04-16T14:00:00,2025-04-16T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.69,2025-04-16T10:00:00,2025-04-16T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.55,2025-04-17T06:00:00,2025-04-17T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3,2025-04-16T22:00:00,2025-04-17T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.93,2025-04-17T10:00:00,2025-04-17T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,4.05,2025-04-17T10:00:00,2025-04-17T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.84,2025-04-17T14:00:00,2025-04-17T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.03,2025-04-16T22:00:00,2025-04-17T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.59,2025-04-17T02:00:00,2025-04-17T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.42,2025-04-17T14:00:00,2025-04-17T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.45,2025-04-17T02:00:00,2025-04-17T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.18,2025-04-17T18:00:00,2025-04-17T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.38,2025-04-17T06:00:00,2025-04-17T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.44,2025-04-17T18:00:00,2025-04-17T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.97,2025-04-17T22:00:00,2025-04-18T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.32,2025-04-18T02:00:00,2025-04-18T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,4.42,2025-04-18T14:00:00,2025-04-18T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.42,2025-04-18T18:00:00,2025-04-18T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.48,2025-04-18T02:00:00,2025-04-18T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.11,2025-04-18T06:00:00,2025-04-18T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.34,2025-04-18T18:00:00,2025-04-18T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.89,2025-04-18T06:00:00,2025-04-18T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.44,2025-04-18T10:00:00,2025-04-18T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.28,2025-04-17T22:00:00,2025-04-18T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,7.96,2025-04-18T10:00:00,2025-04-18T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.93,2025-04-18T14:00:00,2025-04-18T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2,2025-04-19T18:00:00,2025-04-19T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.24,2025-04-19T06:00:00,2025-04-19T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.36,2025-04-19T10:00:00,2025-04-19T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.08,2025-04-18T22:00:00,2025-04-19T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.25,2025-04-19T10:00:00,2025-04-19T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.32,2025-04-18T22:00:00,2025-04-19T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.69,2025-04-19T14:00:00,2025-04-19T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.94,2025-04-19T02:00:00,2025-04-19T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,5.86,2025-04-19T14:00:00,2025-04-19T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.89,2025-04-19T18:00:00,2025-04-19T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.98,2025-04-19T02:00:00,2025-04-19T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3,2025-04-19T06:00:00,2025-04-19T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.71,2025-04-19T22:00:00,2025-04-20T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.97,2025-04-20T10:00:00,2025-04-20T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.32,2025-04-20T14:00:00,2025-04-20T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.03,2025-04-19T22:00:00,2025-04-20T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.37,2025-04-20T02:00:00,2025-04-20T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.46,2025-04-20T14:00:00,2025-04-20T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.73,2025-04-20T02:00:00,2025-04-20T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3.3,2025-04-20T18:00:00,2025-04-20T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.25,2025-04-20T06:00:00,2025-04-20T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.8,2025-04-20T18:00:00,2025-04-20T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.05,2025-04-20T06:00:00,2025-04-20T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.02,2025-04-20T10:00:00,2025-04-20T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.24,2025-04-21T06:00:00,2025-04-21T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.3,2025-04-21T02:00:00,2025-04-21T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.25,2025-04-20T22:00:00,2025-04-21T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.96,2025-04-21T18:00:00,2025-04-21T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2,2025-04-21T06:00:00,2025-04-21T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,0.84,2025-04-21T02:00:00,2025-04-21T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.48,2025-04-21T14:00:00,2025-04-21T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.04,2025-04-21T10:00:00,2025-04-21T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.13,2025-04-20T22:00:00,2025-04-21T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4,2025-04-21T18:00:00,2025-04-21T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.98,2025-04-21T14:00:00,2025-04-21T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.11,2025-04-21T10:00:00,2025-04-21T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,3.16,2025-04-22T18:00:00,2025-04-22T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.4,2025-04-22T06:00:00,2025-04-22T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.6,2025-04-22T14:00:00,2025-04-22T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.4,2025-04-22T02:00:00,2025-04-22T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.54,2025-04-22T10:00:00,2025-04-22T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.38,2025-04-22T06:00:00,2025-04-22T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.9,2025-04-22T02:00:00,2025-04-22T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.77,2025-04-21T22:00:00,2025-04-22T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.54,2025-04-22T18:00:00,2025-04-22T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.9,2025-04-22T14:00:00,2025-04-22T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.6,2025-04-22T10:00:00,2025-04-22T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.83,2025-04-21T22:00:00,2025-04-22T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.75,2025-04-23T18:00:00,2025-04-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,1.93,2025-04-23T14:00:00,2025-04-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.17,2025-04-23T10:00:00,2025-04-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.2,2025-04-23T18:00:00,2025-04-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.89,2025-04-23T06:00:00,2025-04-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,7.69,2025-04-23T14:00:00,2025-04-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.25,2025-04-23T02:00:00,2025-04-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.05,2025-04-23T10:00:00,2025-04-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.09,2025-04-22T22:00:00,2025-04-23T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.38,2025-04-23T06:00:00,2025-04-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.8,2025-04-23T02:00:00,2025-04-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.51,2025-04-22T22:00:00,2025-04-23T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.27,2025-04-23T22:00:00,2025-04-24T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,4.71,2025-04-24T06:00:00,2025-04-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.31,2025-04-24T02:00:00,2025-04-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.49,2025-04-23T22:00:00,2025-04-24T02:00:00,,
